file;start-date;end-date;collection;asset;item_id
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_1984.tif;1.5.1984;30.9.1984;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_1984
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_1985.tif;1.5.1985;30.9.1985;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_1985
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_1986.tif;1.5.1986;30.9.1986;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_1986
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_1987.tif;1.5.1987;30.9.1987;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_1987
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_1988.tif;1.5.1988;30.9.1988;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_1988
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_1989.tif;1.5.1989;30.9.1989;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_1989
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_1990.tif;1.5.1990;30.9.1990;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_1990
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_1991.tif;1.5.1991;30.9.1991;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_1991
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_1992.tif;1.5.1992;30.9.1992;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_1992
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_1993.tif;1.5.1993;30.9.1993;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_1993
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_1994.tif;1.5.1994;30.9.1994;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_1994
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_1995.tif;1.5.1995;30.9.1995;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_1995
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_1996.tif;1.5.1996;30.9.1996;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_1996
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_1997.tif;1.5.1997;30.9.1997;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_1997
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_1998.tif;1.5.1998;30.9.1998;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_1998
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_1999.tif;1.5.1999;30.9.1999;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_1999
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_2000.tif;1.5.2000;30.9.2000;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_2000
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_2001.tif;1.5.2001;30.9.2001;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_2001
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_2002.tif;1.5.2002;30.9.2002;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_2002
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_2003.tif;1.5.2003;30.9.2003;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_2003
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_2004.tif;1.5.2004;30.9.2004;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_2004
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_2005.tif;1.5.2005;30.9.2005;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_2005
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_2006.tif;1.5.2006;30.9.2006;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_2006
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_2007.tif;1.5.2007;30.9.2007;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_2007
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_2008.tif;1.5.2008;30.9.2008;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_2008
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_2009.tif;1.5.2009;30.9.2009;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_2009
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_2010.tif;1.5.2010;30.9.2010;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_2010
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_2011.tif;1.5.2011;30.9.2011;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_2011
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_2012.tif;1.5.2012;30.9.2012;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_2012
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_2013.tif;1.5.2013;30.9.2013;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_2013
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b1_2014.tif;1.5.2014;30.9.2014;syke_harmonized_landsat57_mosaic_at_fmi;B1;L57_2014
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_1984.tif;1.5.1984;30.9.1984;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_1984
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_1985.tif;1.5.1985;30.9.1985;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_1985
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_1986.tif;1.5.1986;30.9.1986;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_1986
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_1987.tif;1.5.1987;30.9.1987;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_1987
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_1988.tif;1.5.1988;30.9.1988;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_1988
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_1989.tif;1.5.1989;30.9.1989;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_1989
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_1990.tif;1.5.1990;30.9.1990;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_1990
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_1991.tif;1.5.1991;30.9.1991;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_1991
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_1992.tif;1.5.1992;30.9.1992;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_1992
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_1993.tif;1.5.1993;30.9.1993;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_1993
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_1994.tif;1.5.1994;30.9.1994;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_1994
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_1995.tif;1.5.1995;30.9.1995;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_1995
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_1996.tif;1.5.1996;30.9.1996;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_1996
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_1997.tif;1.5.1997;30.9.1997;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_1997
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_1998.tif;1.5.1998;30.9.1998;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_1998
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_1999.tif;1.5.1999;30.9.1999;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_1999
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_2000.tif;1.5.2000;30.9.2000;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_2000
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_2001.tif;1.5.2001;30.9.2001;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_2001
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_2002.tif;1.5.2002;30.9.2002;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_2002
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_2003.tif;1.5.2003;30.9.2003;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_2003
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_2004.tif;1.5.2004;30.9.2004;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_2004
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_2005.tif;1.5.2005;30.9.2005;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_2005
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_2006.tif;1.5.2006;30.9.2006;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_2006
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_2007.tif;1.5.2007;30.9.2007;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_2007
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_2008.tif;1.5.2008;30.9.2008;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_2008
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_2009.tif;1.5.2009;30.9.2009;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_2009
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_2010.tif;1.5.2010;30.9.2010;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_2010
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_2011.tif;1.5.2011;30.9.2011;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_2011
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_2012.tif;1.5.2012;30.9.2012;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_2012
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_2013.tif;1.5.2013;30.9.2013;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_2013
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b2_2014.tif;1.5.2014;30.9.2014;syke_harmonized_landsat57_mosaic_at_fmi;B2;L57_2014
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_1984.tif;1.5.1984;30.9.1984;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_1984
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_1985.tif;1.5.1985;30.9.1985;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_1985
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_1986.tif;1.5.1986;30.9.1986;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_1986
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_1987.tif;1.5.1987;30.9.1987;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_1987
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_1988.tif;1.5.1988;30.9.1988;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_1988
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_1989.tif;1.5.1989;30.9.1989;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_1989
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_1990.tif;1.5.1990;30.9.1990;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_1990
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_1991.tif;1.5.1991;30.9.1991;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_1991
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_1992.tif;1.5.1992;30.9.1992;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_1992
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_1993.tif;1.5.1993;30.9.1993;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_1993
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_1994.tif;1.5.1994;30.9.1994;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_1994
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_1995.tif;1.5.1995;30.9.1995;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_1995
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_1996.tif;1.5.1996;30.9.1996;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_1996
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_1997.tif;1.5.1997;30.9.1997;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_1997
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_1998.tif;1.5.1998;30.9.1998;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_1998
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_1999.tif;1.5.1999;30.9.1999;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_1999
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_2000.tif;1.5.2000;30.9.2000;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_2000
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_2001.tif;1.5.2001;30.9.2001;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_2001
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_2002.tif;1.5.2002;30.9.2002;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_2002
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_2003.tif;1.5.2003;30.9.2003;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_2003
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_2004.tif;1.5.2004;30.9.2004;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_2004
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_2005.tif;1.5.2005;30.9.2005;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_2005
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_2006.tif;1.5.2006;30.9.2006;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_2006
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_2007.tif;1.5.2007;30.9.2007;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_2007
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_2008.tif;1.5.2008;30.9.2008;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_2008
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_2009.tif;1.5.2009;30.9.2009;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_2009
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_2010.tif;1.5.2010;30.9.2010;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_2010
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_2011.tif;1.5.2011;30.9.2011;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_2011
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_2012.tif;1.5.2012;30.9.2012;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_2012
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_2013.tif;1.5.2013;30.9.2013;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_2013
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b3_2014.tif;1.5.2014;30.9.2014;syke_harmonized_landsat57_mosaic_at_fmi;B3;L57_2014
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_1984.tif;1.5.1984;30.9.1984;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_1984
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_1985.tif;1.5.1985;30.9.1985;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_1985
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_1986.tif;1.5.1986;30.9.1986;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_1986
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_1987.tif;1.5.1987;30.9.1987;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_1987
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_1988.tif;1.5.1988;30.9.1988;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_1988
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_1989.tif;1.5.1989;30.9.1989;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_1989
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_1990.tif;1.5.1990;30.9.1990;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_1990
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_1991.tif;1.5.1991;30.9.1991;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_1991
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_1992.tif;1.5.1992;30.9.1992;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_1992
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_1993.tif;1.5.1993;30.9.1993;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_1993
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_1994.tif;1.5.1994;30.9.1994;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_1994
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_1995.tif;1.5.1995;30.9.1995;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_1995
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_1996.tif;1.5.1996;30.9.1996;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_1996
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_1997.tif;1.5.1997;30.9.1997;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_1997
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_1998.tif;1.5.1998;30.9.1998;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_1998
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_1999.tif;1.5.1999;30.9.1999;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_1999
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_2000.tif;1.5.2000;30.9.2000;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_2000
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_2001.tif;1.5.2001;30.9.2001;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_2001
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_2002.tif;1.5.2002;30.9.2002;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_2002
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_2003.tif;1.5.2003;30.9.2003;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_2003
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_2004.tif;1.5.2004;30.9.2004;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_2004
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_2005.tif;1.5.2005;30.9.2005;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_2005
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_2006.tif;1.5.2006;30.9.2006;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_2006
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_2007.tif;1.5.2007;30.9.2007;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_2007
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_2008.tif;1.5.2008;30.9.2008;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_2008
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_2009.tif;1.5.2009;30.9.2009;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_2009
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_2010.tif;1.5.2010;30.9.2010;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_2010
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_2011.tif;1.5.2011;30.9.2011;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_2011
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_2012.tif;1.5.2012;30.9.2012;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_2012
https://pta.data.lit.fmi.fi/lans/landsat57/bands/landsat57_refl_b4_2013.tif;1.5.2013;30.9.2013;syke_harmonized_landsat57_mosaic_at_fmi;B4;L57_2013
